parent_directory|object_type|name|size_in_bytes
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\metadata|Directory|importlib|37219
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\metadata|Directory|__pycache__|43664
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\metadata\importlib|File|_compat.py|1882
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\metadata\importlib|File|_dists.py|8181
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\metadata\importlib|File|_envs.py|7457
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\metadata\importlib|File|__init__.py|107
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\metadata\importlib|Directory|__pycache__|19592
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\metadata\importlib\__pycache__|File|_compat.cpython-310.pyc|2728
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\metadata\importlib\__pycache__|File|_dists.cpython-310.pyc|8886
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\metadata\importlib\__pycache__|File|_envs.cpython-310.pyc|7682
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\metadata\importlib\__pycache__|File|__init__.cpython-310.pyc|296
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\metadata\__pycache__|File|base.cpython-310.pyc|26643
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\metadata\__pycache__|File|pkg_resources.cpython-310.pyc|10147
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\metadata\__pycache__|File|_json.cpython-310.pyc|2165
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\metadata\__pycache__|File|__init__.cpython-310.pyc|4709
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\models|File|candidate.py|990
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\models|File|direct_url.py|6626
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\models|File|format_control.py|2520
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\models|File|index.py|1030
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\models|File|installation_report.py|2617
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\models|File|link.py|18602
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\models|File|scheme.py|738
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\models|File|search_scope.py|4644
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\models|File|selection_prefs.py|1907
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\models|File|target_python.py|3858
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\models|File|wheel.py|3600
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\models|File|__init__.py|63
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\models|Directory|__pycache__|45564
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\models\__pycache__|File|candidate.cpython-310.pyc|1391
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\models\__pycache__|File|direct_url.cpython-310.pyc|7395
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\models\__pycache__|File|format_control.cpython-310.pyc|2716
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\models\__pycache__|File|index.cpython-310.pyc|1208
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\models\__pycache__|File|installation_report.cpython-310.pyc|1718
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\models\__pycache__|File|link.cpython-310.pyc|16836
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\models\__pycache__|File|scheme.cpython-310.pyc|1007
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\models\__pycache__|File|search_scope.cpython-310.pyc|3526
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\models\__pycache__|File|selection_prefs.cpython-310.pyc|1669
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\models\__pycache__|File|target_python.cpython-310.pyc|3420
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\models\__pycache__|File|wheel.cpython-310.pyc|4439
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\models\__pycache__|File|__init__.cpython-310.pyc|239
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\network|File|auth.py|16507
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\network|File|cache.py|2145
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\network|File|download.py|6096
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\network|File|lazy_wheel.py|7638
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\network|File|session.py|18443
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\network|File|utils.py|4073
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\network|File|xmlrpc.py|1791
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\network|File|__init__.py|50
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\network|Directory|__pycache__|44875
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\network\__pycache__|File|auth.cpython-310.pyc|11963
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\network\__pycache__|File|cache.cpython-310.pyc|2914
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\network\__pycache__|File|download.cpython-310.pyc|5509
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\network\__pycache__|File|lazy_wheel.cpython-310.pyc|8395
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\network\__pycache__|File|session.cpython-310.pyc|12397
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\network\__pycache__|File|utils.cpython-310.pyc|1430
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\network\__pycache__|File|xmlrpc.cpython-310.pyc|2040
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\network\__pycache__|File|__init__.cpython-310.pyc|227
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\operations|File|check.py|5122
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\operations|File|freeze.py|9784
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\operations|File|prepare.py|25091
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\operations|File|__init__.py|0
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\operations|Directory|build|29811
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\operations|Directory|install|59131
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\operations|Directory|__pycache__|25391
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\operations\build|File|build_tracker.py|4133
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\operations\build|File|metadata.py|1422
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\operations\build|File|metadata_editable.py|1474
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\operations\build|File|metadata_legacy.py|2198
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\operations\build|File|wheel.py|1075
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\operations\build|File|wheel_editable.py|1417
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\operations\build|File|wheel_legacy.py|3064
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\operations\build|File|__init__.py|0
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\operations\build|Directory|__pycache__|15028
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\operations\build\__pycache__|File|build_tracker.cpython-310.pyc|4262
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\operations\build\__pycache__|File|metadata.cpython-310.pyc|1414
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\operations\build\__pycache__|File|metadata_editable.cpython-310.pyc|1448
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\operations\build\__pycache__|File|metadata_legacy.cpython-310.pyc|2353
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\operations\build\__pycache__|File|wheel.cpython-310.pyc|1204
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\operations\build\__pycache__|File|wheel_editable.cpython-310.pyc|1428
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\operations\build\__pycache__|File|wheel_legacy.cpython-310.pyc|2738
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\operations\build\__pycache__|File|__init__.cpython-310.pyc|181
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\operations\install|File|editable_legacy.py|1354
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\operations\install|File|legacy.py|4105
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\operations\install|File|wheel.py|27407
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\operations\install|File|__init__.py|51
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\operations\install|Directory|__pycache__|26214
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\operations\install\__pycache__|File|editable_legacy.cpython-310.pyc|1526
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\operations\install\__pycache__|File|legacy.cpython-310.pyc|3324
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\operations\install\__pycache__|File|wheel.cpython-310.pyc|21125
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\operations\install\__pycache__|File|__init__.cpython-310.pyc|239
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\operations\__pycache__|File|check.cpython-310.pyc|4003
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\operations\__pycache__|File|freeze.cpython-310.pyc|6180
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\operations\__pycache__|File|prepare.cpython-310.pyc|15033
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\operations\__pycache__|File|__init__.cpython-310.pyc|175
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\req|File|constructors.py|16611
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\req|File|req_file.py|17646
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\req|File|req_install.py|35763
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\req|File|req_set.py|2858
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\req|File|req_uninstall.py|24045
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\req|File|__init__.py|2807
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\req|Directory|__pycache__|75842
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\req\__pycache__|File|constructors.cpython-310.pyc|12352
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\req\__pycache__|File|req_file.cpython-310.pyc|13612
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\req\__pycache__|File|req_install.cpython-310.pyc|24369
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\req\__pycache__|File|req_set.cpython-310.pyc|3890
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\req\__pycache__|File|req_uninstall.cpython-310.pyc|19037
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\req\__pycache__|File|__init__.cpython-310.pyc|2582
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\resolution|File|base.py|583
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\resolution|File|__init__.py|0
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\resolution|Directory|legacy|39239
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\resolution|Directory|resolvelib|162720
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\resolution|Directory|__pycache__|1202
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\resolution\legacy|File|resolver.py|24129
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\resolution\legacy|File|__init__.py|0
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\resolution\legacy|Directory|__pycache__|15110
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\resolution\legacy\__pycache__|File|resolver.cpython-310.pyc|14928
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\resolution\legacy\__pycache__|File|__init__.cpython-310.pyc|182
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\resolution\resolvelib|File|base.py|5220
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\resolution\resolvelib|File|candidates.py|18963
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\resolution\resolvelib|File|factory.py|27878
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\resolution\resolvelib|File|found_candidates.py|5705
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\resolution\resolvelib|File|provider.py|9914
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\resolution\resolvelib|File|reporter.py|2526
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\resolution\resolvelib|File|requirements.py|5455
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\resolution\resolvelib|File|resolver.py|11533
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\resolution\resolvelib|File|__init__.py|0
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\resolution\resolvelib|Directory|__pycache__|75526
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\resolution\resolvelib\__pycache__|File|base.cpython-310.pyc|6429
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\resolution\resolvelib\__pycache__|File|candidates.cpython-310.pyc|18570
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\resolution\resolvelib\__pycache__|File|factory.cpython-310.pyc|19050
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\resolution\resolvelib\__pycache__|File|found_candidates.cpython-310.pyc|4846
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\resolution\resolvelib\__pycache__|File|provider.cpython-310.pyc|7687
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\resolution\resolvelib\__pycache__|File|reporter.cpython-310.pyc|3155
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\resolution\resolvelib\__pycache__|File|requirements.cpython-310.pyc|7444
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\resolution\resolvelib\__pycache__|File|resolver.cpython-310.pyc|8159
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\resolution\resolvelib\__pycache__|File|__init__.cpython-310.pyc|186
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\resolution\__pycache__|File|base.cpython-310.pyc|1027
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\resolution\__pycache__|File|__init__.cpython-310.pyc|175
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\utils|File|appdirs.py|1665
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\utils|File|compat.py|1884
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\utils|File|compatibility_tags.py|5377
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\utils|File|datetime.py|242
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\utils|File|deprecation.py|5764
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\utils|File|direct_url_helpers.py|3206
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\utils|File|distutils_args.py|1115
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\utils|File|egg_link.py|2118
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\utils|File|encoding.py|1169
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\utils|File|entrypoints.py|3064
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\utils|File|filesystem.py|5122
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\utils|File|filetypes.py|716
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\utils|File|glibc.py|3110
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\utils|File|hashes.py|4831
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\utils|File|inject_securetransport.py|795
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\utils|File|logging.py|11632
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\utils|File|misc.py|22253
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\utils|File|models.py|1193
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\utils|File|packaging.py|2108
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\utils|File|setuptools_build.py|5662
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\utils|File|subprocess.py|9200
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\utils|File|temp_dir.py|7702
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\utils|File|unpacking.py|8821
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\utils|File|urls.py|1759
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\utils|File|virtualenv.py|3456
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\utils|File|wheel.py|4549
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\utils|File|_log.py|1015
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\utils|File|__init__.py|0
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\utils|Directory|__pycache__|106185
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\utils\__pycache__|File|appdirs.cpython-310.pyc|1596
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\utils\__pycache__|File|compat.cpython-310.pyc|1486
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\utils\__pycache__|File|compatibility_tags.cpython-310.pyc|4055
C:\Users\1\new_project\venv\Lib\site-packages\pip\_internal\utils\__pycache__|File|datetime.cpython-310.pyc|493
